,id,timestamp,increment,hour,date,week,week_in_year,month,month_name,quarter,year,period
103590,103591,2023-09-22 04:30:00,30,4,2023-09-22,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103591,103592,2023-09-22 04:45:00,45,4,2023-09-22,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103592,103593,2023-09-22 05:00:00,0,5,2023-09-22,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103593,103594,2023-09-22 05:15:00,15,5,2023-09-22,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103594,103595,2023-09-22 05:30:00,30,5,2023-09-22,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103595,103596,2023-09-22 05:45:00,45,5,2023-09-22,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103596,103597,2023-09-22 06:00:00,0,6,2023-09-22,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103597,103598,2023-09-22 06:15:00,15,6,2023-09-22,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103598,103599,2023-09-22 06:30:00,30,6,2023-09-22,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103599,103600,2023-09-22 06:45:00,45,6,2023-09-22,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103600,103601,2023-09-22 07:00:00,0,7,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103601,103602,2023-09-22 07:15:00,15,7,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103602,103603,2023-09-22 07:30:00,30,7,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103603,103604,2023-09-22 07:45:00,45,7,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103604,103605,2023-09-22 08:00:00,0,8,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103605,103606,2023-09-22 08:15:00,15,8,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103606,103607,2023-09-22 08:30:00,30,8,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103607,103608,2023-09-22 08:45:00,45,8,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103608,103609,2023-09-22 09:00:00,0,9,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103609,103610,2023-09-22 09:15:00,15,9,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103610,103611,2023-09-22 09:30:00,30,9,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103611,103612,2023-09-22 09:45:00,45,9,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103612,103613,2023-09-22 10:00:00,0,10,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103613,103614,2023-09-22 10:15:00,15,10,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103614,103615,2023-09-22 10:30:00,30,10,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103615,103616,2023-09-22 10:45:00,45,10,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103616,103617,2023-09-22 11:00:00,0,11,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103617,103618,2023-09-22 11:15:00,15,11,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103618,103619,2023-09-22 11:30:00,30,11,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103619,103620,2023-09-22 11:45:00,45,11,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103620,103621,2023-09-22 12:00:00,0,12,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103621,103622,2023-09-22 12:15:00,15,12,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103622,103623,2023-09-22 12:30:00,30,12,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103623,103624,2023-09-22 12:45:00,45,12,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103624,103625,2023-09-22 13:00:00,0,13,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103625,103626,2023-09-22 13:15:00,15,13,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103626,103627,2023-09-22 13:30:00,30,13,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103627,103628,2023-09-22 13:45:00,45,13,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103628,103629,2023-09-22 14:00:00,0,14,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103629,103630,2023-09-22 14:15:00,15,14,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103630,103631,2023-09-22 14:30:00,30,14,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103631,103632,2023-09-22 14:45:00,45,14,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103632,103633,2023-09-22 15:00:00,0,15,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103633,103634,2023-09-22 15:15:00,15,15,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103634,103635,2023-09-22 15:30:00,30,15,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103635,103636,2023-09-22 15:45:00,45,15,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103636,103637,2023-09-22 16:00:00,0,16,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103637,103638,2023-09-22 16:15:00,15,16,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103638,103639,2023-09-22 16:30:00,30,16,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103639,103640,2023-09-22 16:45:00,45,16,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103640,103641,2023-09-22 17:00:00,0,17,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103641,103642,2023-09-22 17:15:00,15,17,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103642,103643,2023-09-22 17:30:00,30,17,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103643,103644,2023-09-22 17:45:00,45,17,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103644,103645,2023-09-22 18:00:00,0,18,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103645,103646,2023-09-22 18:15:00,15,18,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103646,103647,2023-09-22 18:30:00,30,18,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103647,103648,2023-09-22 18:45:00,45,18,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103648,103649,2023-09-22 19:00:00,0,19,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103649,103650,2023-09-22 19:15:00,15,19,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103650,103651,2023-09-22 19:30:00,30,19,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103651,103652,2023-09-22 19:45:00,45,19,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103652,103653,2023-09-22 20:00:00,0,20,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103653,103654,2023-09-22 20:15:00,15,20,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103654,103655,2023-09-22 20:30:00,30,20,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103655,103656,2023-09-22 20:45:00,45,20,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103656,103657,2023-09-22 21:00:00,0,21,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103657,103658,2023-09-22 21:15:00,15,21,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103658,103659,2023-09-22 21:30:00,30,21,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103659,103660,2023-09-22 21:45:00,45,21,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103660,103661,2023-09-22 22:00:00,0,22,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103661,103662,2023-09-22 22:15:00,15,22,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103662,103663,2023-09-22 22:30:00,30,22,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103663,103664,2023-09-22 22:45:00,45,22,2023-09-22,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103664,103665,2023-09-22 23:00:00,0,23,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103665,103666,2023-09-22 23:15:00,15,23,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103666,103667,2023-09-22 23:30:00,30,23,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103667,103668,2023-09-22 23:45:00,45,23,2023-09-22,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103668,103669,2023-09-23 00:00:00,0,0,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103669,103670,2023-09-23 00:15:00,15,0,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103670,103671,2023-09-23 00:30:00,30,0,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103671,103672,2023-09-23 00:45:00,45,0,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103672,103673,2023-09-23 01:00:00,0,1,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103673,103674,2023-09-23 01:15:00,15,1,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103674,103675,2023-09-23 01:30:00,30,1,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103675,103676,2023-09-23 01:45:00,45,1,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103676,103677,2023-09-23 02:00:00,0,2,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103677,103678,2023-09-23 02:15:00,15,2,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103678,103679,2023-09-23 02:30:00,30,2,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103679,103680,2023-09-23 02:45:00,45,2,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103680,103681,2023-09-23 03:00:00,0,3,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103681,103682,2023-09-23 03:15:00,15,3,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103682,103683,2023-09-23 03:30:00,30,3,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103683,103684,2023-09-23 03:45:00,45,3,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103684,103685,2023-09-23 04:00:00,0,4,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103685,103686,2023-09-23 04:15:00,15,4,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103686,103687,2023-09-23 04:30:00,30,4,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103687,103688,2023-09-23 04:45:00,45,4,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103688,103689,2023-09-23 05:00:00,0,5,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103689,103690,2023-09-23 05:15:00,15,5,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103690,103691,2023-09-23 05:30:00,30,5,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103691,103692,2023-09-23 05:45:00,45,5,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103692,103693,2023-09-23 06:00:00,0,6,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103693,103694,2023-09-23 06:15:00,15,6,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103694,103695,2023-09-23 06:30:00,30,6,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103695,103696,2023-09-23 06:45:00,45,6,2023-09-23,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103696,103697,2023-09-23 07:00:00,0,7,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103697,103698,2023-09-23 07:15:00,15,7,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103698,103699,2023-09-23 07:30:00,30,7,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103699,103700,2023-09-23 07:45:00,45,7,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103700,103701,2023-09-23 08:00:00,0,8,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103701,103702,2023-09-23 08:15:00,15,8,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103702,103703,2023-09-23 08:30:00,30,8,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103703,103704,2023-09-23 08:45:00,45,8,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103704,103705,2023-09-23 09:00:00,0,9,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103705,103706,2023-09-23 09:15:00,15,9,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103706,103707,2023-09-23 09:30:00,30,9,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103707,103708,2023-09-23 09:45:00,45,9,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103708,103709,2023-09-23 10:00:00,0,10,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103709,103710,2023-09-23 10:15:00,15,10,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103710,103711,2023-09-23 10:30:00,30,10,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103711,103712,2023-09-23 10:45:00,45,10,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103712,103713,2023-09-23 11:00:00,0,11,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103713,103714,2023-09-23 11:15:00,15,11,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103714,103715,2023-09-23 11:30:00,30,11,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103715,103716,2023-09-23 11:45:00,45,11,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103716,103717,2023-09-23 12:00:00,0,12,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103717,103718,2023-09-23 12:15:00,15,12,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103718,103719,2023-09-23 12:30:00,30,12,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103719,103720,2023-09-23 12:45:00,45,12,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103720,103721,2023-09-23 13:00:00,0,13,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103721,103722,2023-09-23 13:15:00,15,13,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103722,103723,2023-09-23 13:30:00,30,13,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103723,103724,2023-09-23 13:45:00,45,13,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103724,103725,2023-09-23 14:00:00,0,14,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103725,103726,2023-09-23 14:15:00,15,14,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103726,103727,2023-09-23 14:30:00,30,14,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103727,103728,2023-09-23 14:45:00,45,14,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103728,103729,2023-09-23 15:00:00,0,15,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103729,103730,2023-09-23 15:15:00,15,15,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103730,103731,2023-09-23 15:30:00,30,15,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103731,103732,2023-09-23 15:45:00,45,15,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103732,103733,2023-09-23 16:00:00,0,16,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103733,103734,2023-09-23 16:15:00,15,16,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103734,103735,2023-09-23 16:30:00,30,16,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103735,103736,2023-09-23 16:45:00,45,16,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103736,103737,2023-09-23 17:00:00,0,17,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103737,103738,2023-09-23 17:15:00,15,17,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103738,103739,2023-09-23 17:30:00,30,17,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103739,103740,2023-09-23 17:45:00,45,17,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103740,103741,2023-09-23 18:00:00,0,18,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103741,103742,2023-09-23 18:15:00,15,18,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103742,103743,2023-09-23 18:30:00,30,18,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103743,103744,2023-09-23 18:45:00,45,18,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103744,103745,2023-09-23 19:00:00,0,19,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103745,103746,2023-09-23 19:15:00,15,19,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103746,103747,2023-09-23 19:30:00,30,19,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103747,103748,2023-09-23 19:45:00,45,19,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103748,103749,2023-09-23 20:00:00,0,20,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103749,103750,2023-09-23 20:15:00,15,20,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103750,103751,2023-09-23 20:30:00,30,20,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103751,103752,2023-09-23 20:45:00,45,20,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103752,103753,2023-09-23 21:00:00,0,21,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103753,103754,2023-09-23 21:15:00,15,21,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103754,103755,2023-09-23 21:30:00,30,21,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103755,103756,2023-09-23 21:45:00,45,21,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103756,103757,2023-09-23 22:00:00,0,22,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103757,103758,2023-09-23 22:15:00,15,22,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103758,103759,2023-09-23 22:30:00,30,22,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103759,103760,2023-09-23 22:45:00,45,22,2023-09-23,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103760,103761,2023-09-23 23:00:00,0,23,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103761,103762,2023-09-23 23:15:00,15,23,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103762,103763,2023-09-23 23:30:00,30,23,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103763,103764,2023-09-23 23:45:00,45,23,2023-09-23,38,38,9,September,3,2023,On-peak: 5PM to 9PM
103764,103765,2023-09-24 00:00:00,0,0,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103765,103766,2023-09-24 00:15:00,15,0,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103766,103767,2023-09-24 00:30:00,30,0,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103767,103768,2023-09-24 00:45:00,45,0,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103768,103769,2023-09-24 01:00:00,0,1,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103769,103770,2023-09-24 01:15:00,15,1,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103770,103771,2023-09-24 01:30:00,30,1,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103771,103772,2023-09-24 01:45:00,45,1,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103772,103773,2023-09-24 02:00:00,0,2,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103773,103774,2023-09-24 02:15:00,15,2,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103774,103775,2023-09-24 02:30:00,30,2,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103775,103776,2023-09-24 02:45:00,45,2,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103776,103777,2023-09-24 03:00:00,0,3,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103777,103778,2023-09-24 03:15:00,15,3,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103778,103779,2023-09-24 03:30:00,30,3,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103779,103780,2023-09-24 03:45:00,45,3,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103780,103781,2023-09-24 04:00:00,0,4,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103781,103782,2023-09-24 04:15:00,15,4,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103782,103783,2023-09-24 04:30:00,30,4,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103783,103784,2023-09-24 04:45:00,45,4,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103784,103785,2023-09-24 05:00:00,0,5,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103785,103786,2023-09-24 05:15:00,15,5,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103786,103787,2023-09-24 05:30:00,30,5,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103787,103788,2023-09-24 05:45:00,45,5,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103788,103789,2023-09-24 06:00:00,0,6,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103789,103790,2023-09-24 06:15:00,15,6,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103790,103791,2023-09-24 06:30:00,30,6,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103791,103792,2023-09-24 06:45:00,45,6,2023-09-24,38,38,9,September,3,2023,Off-peak: 12AM to 7AM
103792,103793,2023-09-24 07:00:00,0,7,2023-09-24,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103793,103794,2023-09-24 07:15:00,15,7,2023-09-24,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103794,103795,2023-09-24 07:30:00,30,7,2023-09-24,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103795,103796,2023-09-24 07:45:00,45,7,2023-09-24,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103796,103797,2023-09-24 08:00:00,0,8,2023-09-24,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103797,103798,2023-09-24 08:15:00,15,8,2023-09-24,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103798,103799,2023-09-24 08:30:00,30,8,2023-09-24,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103799,103800,2023-09-24 08:45:00,45,8,2023-09-24,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103800,103801,2023-09-24 09:00:00,0,9,2023-09-24,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103801,103802,2023-09-24 09:15:00,15,9,2023-09-24,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
103802,103803,2023-09-24 09:30:00,30,9,2023-09-24,38,38,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
